연번,가맹점명,업종명,우편번호,소재지주소,제공기준일자
21437,장영실  서점,서적,13627,"경기 성남시 분당구 돌마로90번길 4,  지하1층 (구미동, 엘레캉스빌딩)",2025-06-26
21438,장원,한식,13272,"경기도 성남시 수정구 공원로 322  상가동 201호 (신흥동, 신동아파라디움)",2025-06-26
21439,장원교육성남수정지점,서적,13302,경기 성남시 수정구 제일로188번길 11-1  (태평동),2025-06-26
21440,장원닭요리전문,한식,13395,경기 성남시 중원구 금상로57번길 5  (상대원동),2025-06-26
21441,장원막국수 분당서현점,한식,13590,"경기 성남시 분당구 황새울로319번길 8-4,  1층 100호 (서현동)",2025-06-26
21442,장원족발보쌈,한식,13492,"경기 성남시 분당구 대왕판교로644번길 65,  봇들마을5단지 가상가 101 (삼평동)",2025-06-26
21443,장인 소머리국밥,한식,13316,경기도 성남시 수정구 수정남로 17  1층,2025-06-26
21444,장인설렁탕,한식,13461,"경기도 성남시 분당구 운중로 131  103호(운중동,스타식스메트로)",2025-06-26
21445,장일남 컬렉션,남.여기성복,13497,"경기 성남시 분당구 성남대로925번길 11,  1층 135호 (야탑동)",2025-06-26
21446,장일셀프세차타운,"정비,세차장,자동차SVC",13390,경기 성남시 중원구 시민로26번길 6  (하대원동),2025-06-26
21447,장일자동차용품점,"차량용품,부품",13390,경기 성남시 중원구 시민로26번길 6  (하대원동),2025-06-26
21448,장재영외과동물병원,동물병원,13466,"경기 성남시 분당구 운중로 142,  2층 201호 202호 (운중동, 판교메디칼타워)",2025-06-26
21449,장지철치과의원,치과병원,13591,"경기 성남시 분당구 황새울로 326,  3층  서현빌딩 상가 (서현동)",2025-06-26
21450,장찬기 김밥,한식,13590,"경기 성남시 분당구 서현로180번길 19,  1층 (서현동)",2025-06-26
21451,장찬기김밥,한식,13497,"경기도 성남시 분당구 성남대로925번길 19  ,1층 111호",2025-06-26
21452,장충동왕족발,한식,13578,"경기 성남시 분당구 불정로420번길 10-1,  1층 (서현동)",2025-06-26
21453,장충동한방족발,일반대중음식,13156,경기 성남시 중원구 은이로8번길 3-1  (은행동),2025-06-26
21454,장충왕족발곱창,한식,463785,"경기  성남시  분당구  정자로76번길  (정자동,한라프라자)",2025-06-26
21455,장치영치과의원,치과병원,13588,"경기 성남시 분당구 중앙공원로31번길 42,  213호 (서현동, 서현파크프라자)",2025-06-26
21456,장터,한식,13372,경기  성남시  중원구  둔촌대로151번길  25  1층  (성남동),2025-06-26
21457,장터건강원,인삼  및  건강제품,13376,"경기도 성남시 중원구 둔촌대로 85  ,1층",2025-06-26
21458,장터손칼국수,한식,13368,경기도 성남시 중원구 제일로63번길 29  1층,2025-06-26
21459,장터식당,한식,13376,경기도 성남시 중원구 둔촌대로83번길 2  1층,2025-06-26
21460,장한보석,"귀금속,금,은,보석",13587,"경기 성남시 분당구 불정로376번길 37,  120 (서현동, 범한프라자)",2025-06-26
21461,장현 체형 관리센터,회원제,13590,경기도 성남시 분당구 서현로 170  S동 3013호,2025-06-26
21462,장호덕손만두정자역점,일반대중음식,13558,"경기도 성남시 분당구 정자일로198번길 15  ,104호",2025-06-26
21463,장흥식당,일식,13302,경기 성남시 수정구 제일로188번길 3  (태평동),2025-06-26
21464,재능,"건설,건축  자재",13590,경기도 성남시 분당구 서현로 170  203호,2025-06-26
21465,재단법인  분당메모리얼파크,묘지(납골공원등),13509,경기 성남시 분당구 새나리로 79  (야탑동),2025-06-26
21466,재단법인  케이티그룹희망나눔재단분당,식품잡화,13606,경기 성남시 분당구 불정로 90  (정자동),2025-06-26
21467,재단법인 성남문화재단,일반대중음식,13514,경기도 성남시 분당구 성남대로 808  (야탑동),2025-06-26
21468,재단법인 성남문화재단,"공연장,극장",463839,경기 성남시 분당구 성남대로 808  (야탑동),2025-06-26
21469,재단법인 성남시상권활성화재단 스마일카페,일반대중음식,13338,"경기 성남시 수정구 수정남로 85,  1층 (신흥동)",2025-06-26
21470,재단법인 솔브레인 나눔재단,일반대중음식,13473,"경기 성남시 분당구 서판교로 162,  1층 (판교동, 랜드리스타워)",2025-06-26
21471,재단법인 솔브레인 나눔재단,일반대중음식,13473,"경기 성남시 분당구 서판교로 162,  1층 103호 ,104,105,106 (판교동, 랜드리스타워)",2025-06-26
21472,재단법인 송파공원,묘지(납골공원등),13509,경기도 성남시 분당구 판교로 808  야탑동(파란색 대문),2025-06-26
21473,재단법인 양수미래,"용역서비스(연구,번역등)",13595,"경기도 성남시 분당구 수내로 38  수내동, 두산위브센티움1 제6층 604호",2025-06-26
21474,재단법인 천주교 성바오로딸수도회,서적,13591,경기 성남시 분당구 분당로53번길 12  (서현동),2025-06-26
21475,재단법인 철도공익복지재단,화장품,462824,경기  성남시  중원구  성남대로  1147    모란역구내매장,2025-06-26
21476,재단법인 철도공익복지재단,화장품,13619,경기 성남시 분당구 구미동  795번지 오리역구내매장,2025-06-26
21477,재단법인 케이티그룹희망나눔재단 분당,한식,13606,경기 성남시 분당구 불정로 90  (정자동),2025-06-26
21478,재단법인 케이티그룹희망나눔재단 분당,한식,13606,경기  성남시  분당구  불정로  90  ,2025-06-26
21479,재단법인 케이티그룹희망나눔재단 분당,수영장,13606,경기  성남시  분당구  불정로  90  ,2025-06-26
21480,재단법인 큐티선교회,서적,13538,경기도 성남시 분당구 안양판교로 1219  .,2025-06-26
21481,재단법인 플랜한국위원회,각종회비,13494,"경기 성남시 분당구 판교역로 231,  912호 913호 (삼평동)",2025-06-26
21482,재단법인 한국경제행정연구원,"용역서비스(연구,번역등)",13112,경기도 성남시 수정구 복정로 97  미주빌딩6층,2025-06-26
21483,재단법인성남문화재단,"공연장,극장",13514,경기 성남시 분당구 성남대로 808  (야탑동),2025-06-26
21484,재단법인천주교수원교구유지재단,일반대중음식,13609,"경기 성남시 분당구 백현로144번길 29-6,  1층 (정자동)",2025-06-26
21485,재단법인플랜한국위원회,각종회비,13494,"경기 성남시 분당구 판교역로 231,  S동 912호 (삼평동)",2025-06-26
21486,재미,"화랑,표구사",13350,경기도 성남시 수정구 공원로349번길 14-1  1호,2025-06-26
21487,재미브레드(jammy bread),제과점,13601,"경기도 성남시 분당구 불정로 254  1층 103호(수내동, 삼평프라자)",2025-06-26
21488,재미언어발달센터,상담실(결혼등),13558,"경기 성남시 분당구 성남대로331번길 13,  503호 (정자동)",2025-06-26
21489,재밌어짐(gym),스포츠센타/레포츠클럽,13609,경기도 성남시 분당구 백현로150번길 7-5  지층,2025-06-26
21490,재범 곤드레,한식,13622,"경기 성남시 분당구 구미로 124,  1층 (구미동, 굿모닝프라자)",2025-06-26
21491,재봉틀공방 소잉하다,"옷감,직물류",13597,"경기 성남시 분당구 내정로165번길 38,  금호상가 602동 235호 (수내동)",2025-06-26
21492,재생건재약초,인삼  및  건강제품,13377,경기 성남시 중원구 둔촌대로69번길 12-10  (성남동),2025-06-26
21493,재스네일,"이용,미용",13105,경기도 성남시 수정구 고등로1길 6-7  103호,2025-06-26
21494,재스퍼,광고,13555,경기도 성남시 분당구 성남대로 393  B동 1401호,2025-06-26
21495,재연기업(주),"가전,가전용품",13590,"경기도 성남시 분당구 서현로 170  T-1303(서현동,풍림아이원플러스)",2025-06-26
21496,재연류헤어,"이용,미용",13629,경기도 성남시 분당구 미금일로 24  상가동 104호,2025-06-26
21497,재연비타민,청과물,13466,경기도 성남시 분당구 운중로138번길 35  1층 102호(운중동),2025-06-26
21498,재영스킨,화장품,13373,경기도 성남시 중원구 둔촌대로113번길 12-8  1층 102호,2025-06-26
21499,재인미술교습소,일반전문학원,13479,경기도 성남시 분당구 서판교로44번길 3-19  102호,2025-06-26
21500,재즈스퀘어음악학원,일반전문학원,13586,"경기 성남시 분당구 돌마로486번길 6,  501호 (서현동, 상록프라자)",2025-06-26
21501,재크와콩나물,한식,13494,경기 성남시 분당구 삼평동 680  ,2025-06-26
21502,재키,"가방,핸드백(가죽)",13597,"경기 성남시 분당구 내정로165번길 38,  602-126 (수내동)",2025-06-26
21503,재호한의원,"한의원,한약방",13601,경기도 성남시 분당구 불정로 258  4층 401호,2025-06-26
21504,재희미용실,"이용,미용",13368,경기도 성남시 중원구 제일로35번길 16  1층 102호,2025-06-26
21505,재희플라워,화원,13504,"경기 성남시 분당구 장미로156번길 16,  1층 (야탑동)",2025-06-26
21506,잭슨피자 위례점,커피전문점,13640,"경기 성남시 수정구 위례광장로 104,  1층 1055호 (창곡동)",2025-06-26
21507,잭아저씨족발,일반대중음식,13317,경기도 성남시 수정구 제일로147번길 4  101동 119호(수진동),2025-06-26
21508,잭앤드더빈즈(Jack and the Beans),"골동품,예술품",13451,"경기 성남시 수정구 달래내로369번길 14,  2층 (상적동)",2025-06-26
21509,잭테일러,남.여기성복,13358,경기  성남시  중원구  성남동  1315  지하상가  C-가  8-1,2025-06-26
21510,잭펍,일반대중음식,13640,경기도 성남시 수정구 위례광장로 310  A동205호(우성트램타워),2025-06-26
21511,잭핏,스포츠센타/레포츠클럽,13466,경기 성남시 분당구 운중로 140  (운중동),2025-06-26
21512,잰스영어,일반전문학원,13647,경기도 성남시 수정구 위례서일로1길 17  2층 202호(창곡동),2025-06-26
21513,잼모터스,각종  수리점,13359,경기 성남시 중원구 시민로 91  (성남동),2025-06-26
21514,잼스학원,일반전문학원,13489,경기도 성남시 분당구 판교로 375  701호702호 (삼평동.메가스페이스1),2025-06-26
21515,잼앤브레드,제과점,13477,경기도 성남시 분당구 운중로277번길 40-15  1층,2025-06-26
21516,잼앤브레드,제과점,13477,경기도 성남시 분당구 판교공원로1길 14  1층,2025-06-26
21517,잼오토바이,오토바이,13326,경기 성남시 수정구 제일로101번길 2  (수진동),2025-06-26
21518,쟈니헤어,"이용,미용",13613,"경기 성남시 분당구 정자일로 55,  106동 105호 (금곡동, 분당두산위브)",2025-06-26
21519,쟌피엘,남.여기성복,13246,경기 성남시 중원구 성남동  1315번지 B동 나열 13호,2025-06-26
21520,저그앤비어,일반대중음식,13111,경기 성남시 수정구 수정로 41  (태평동),2025-06-26
21521,저세상푸드,일반대중음식,13156,"경기 성남시 중원구 은이로8번길 3,  2층 (은행동)",2025-06-26
21522,저수지민물장어집,일반대중음식,13443,경기 성남시 수정구 적푸리로 25  (상적동),2025-06-26
21523,저스트기네스,일반대중음식,13524,경기도 성남시 분당구 대왕판교로606번길 45  119호,2025-06-26
21524,저스트두잇,인형  및  완구  아동용  자전거,13309,경기도 성남시 수정구 제일로187번길 14-4  2층,2025-06-26
21525,저스트바디,스포츠센타/레포츠클럽,13615,"경기 성남시 분당구 돌마로 47,  211호 이코노샤르망 (금곡동)",2025-06-26
21526,전공피아노음악교습소,일반전문학원,13628,"경기도 성남시 분당구 미금일로 58  근린상가동2층201호(구미동,까치마을)",2025-06-26
21527,전국5대짬뽕 연화산,중식,13479,경기 성남시 분당구 서판교로58번길 14  (판교동),2025-06-26
21528,전국렌트카협의회,렌트카,13101,경기도 성남시 수정구 신촌남로 31-8  1층,2025-06-26
21529,전국쌀직판장,미곡상,13192,"경기 성남시 중원구 희망로400번길 9-1,  1층 (금광동)",2025-06-26
21530,전국출장타이어,"자동차시트,타이어",13405,"경기 성남시 중원구 둔촌대로 300,  1007동 504호 (하대원동, 아튼빌)",2025-06-26
21531,전기매트할인,생활잡화,13358,경기도 성남시 중원구 광명로 133  1층,2025-06-26
21532,전기특공대 경기지사,"건설,건축  자재",13522,경기도 성남시 분당구 야탑로 20  지하층1호 (현관 좌측 첫번째 칸),2025-06-26
21533,전남건강원,인삼  및  건강제품,13377,경기 성남시 중원구 둔촌대로 79  (성남동),2025-06-26
21534,전내과의원,개인병원,13612,"경기 성남시 분당구 내정로 29,  204 (정자동, 금곡프라자)",2025-06-26
21535,전동알씨,인형  및  완구  아동용  자전거,13504,"경기 성남시 분당구 벌말로39번길 14-1,  1층 (야탑동)",2025-06-26
21536,전라도 밥상,한식,13224,"경기 성남시 중원구 박석로25번길 44-4,  1층 (상대원동)",2025-06-26
21537,전라도 횟집,일식,13358,경기도 성남시 중원구 산성대로 214  A(가)동 206호,2025-06-26
21538,전라도맛집,한식,13373,경기도 성남시 중원구 둔촌대로113번길 3  1층,2025-06-26
21539,전라도맛집,한식,13395,"경기 성남시 중원구 희망로392번길 3-2,  1층 (상대원동)",2025-06-26
21540,전라도밥집,한식,13242,경기 성남시 중원구 희망로 326  (상대원동),2025-06-26
21541,전라도토박이,한식,13236,경기 성남시 중원구 박석로79번길 2  (상대원동),2025-06-26
